smiles,percent_inhibition,leaked
Cc1cc(C)nc(SCC(=O)Nc2nnc(Cc3cccc4ccccc34)s2)n1,10.0,False
Cc1cc(C)nc(SCC(=O)Nc2nnc(Cc3ccccc3)s2)n1,10.0,False
Cc1cc(C)nc(SCC(=O)Oc2cccc(Nc3ccccc3C(N)=O)c2)n1,7.0,False
Cc1cc(C)nc(SCC(N)=O)n1,10.0,False
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,10.0,False
Cc1cc(C)nc(S[C@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,10.0,False
Cc1cc(Cl)nc2ccc(O)c(Cc3c(-c4ccccc4)[nH][nH]c3=O)c12,27.0,False
Cc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,10.0,False
Cc1cc2occ(C(=O)c3ccc(Cl)cc3)c2cc1O,0.54,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)c(Br)cc3ccccc23)cc1,49.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3cc(-c4ccccc4)ccc23)cc1,66.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3cc(Br)ccc23)cc1,62.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3cc(C#N)ccc23)cc1,25.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3cc(C)ccc23)cc1,39.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3ccc(Br)cc23)cc1,42.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3ccccc23)cc1,58.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3nc(Br)ccc23)cc1,51.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3nc(Cl)ccc23)cc1,45.0,False
Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3ncccc23)cc1,39.0,False
Cc1ccc(-c2[nH]c(=S)[nH]c(=O)c2Cc2c(O)ccc3ccccc23)cc1,79.6,False
Cc1ccc(-c2[nH]oc(=O)c2Cc2c(O)ccc3cc(Br)ccc23)cc1,5.0,False
Cc1ccc(-c2c(Cc3c(O)ccc4cc(Br)ccc34)c(=O)on2C)cc1,11.0,False
Cc1ccc(-c2c(Cc3c(O)ccc4cc(Br)ccc34)c(=O)on2Cc2ccccc2)cc1,2.0,False
Cc1ccc(-c2nc3c(N)ncnc3n2[C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H]([n+]4cccc(C(N)=O)c4)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)cc1,20.0,False
Cc1ccc(C(=O)C2Cc3c(ccc4ccccc34)OC2=O)cc1,11.3,False
Cc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1,47.3,False
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,79.0,True
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3ccccc23)cc1,22.0,False
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3ccccc23)cc1N,11.0,False
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3ccccc23)cc1[N+](=O)[O-],23.0,False
Cc1ccc(C(=O)Nc2cccc3cc(S(=O)(=O)O)ccc23)cc1,19.0,False
Cc1ccc(C(=O)Nc2cccc3cc(S(=O)(=O)O)ccc23)cc1N,14.0,False
Cc1ccc(C(=O)Nc2cccc3cc(S(=O)(=O)O)ccc23)cc1[N+](=O)[O-],19.0,False
Cc1ccc(C(=O)Nc2cccc3cccc(S(=O)(=O)O)c23)cc1,10.0,False
Cc1ccc(C(=O)Nc2cccc3cccc(S(=O)(=O)O)c23)cc1N,12.0,False
Cc1ccc(C(=O)Nc2cccc3cccc(S(=O)(=O)O)c23)cc1[N+](=O)[O-],26.0,False
Cc1ccc(C(=O)c2coc3c2cc(O)c2ccccc23)cc1,0.16,False
Cc1ccc(C)c(C(=O)NC(Cc2ccccc2)C(=O)N2CCN(C3=Nc4ccccc4Sc4ccccc43)CC2)c1,54.0,False
Cc1ccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)cc1,16.0,False
Cc1ccc(O)c(/C=C2\Oc3ccccc3C2=O)c1,48.9,False
Cc1ccc(Oc2cccc(C(=O)N[C@@H](C)c3ccccc3)c2)nn1,31.45,False
Cc1ccc([C@H]2CC=CC(=O)O2)c2ccccc12,50.0,False
Cc1cccc(-c2[nH]c(=S)[nH]c(=O)c2Cc2c(O)ccc3ccccc23)c1,83.2,False
Cc1cccc(C(=O)C2Cc3c(ccc4ccccc34)OC2=O)c1,19.1,False
Cc1cccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)c1,5.2,False
Cc1cccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)c1,18.0,False
Cc1ccccc1-c1[nH]c(=S)[nH]c(=O)c1Cc1c(O)ccc2ccccc12,81.1,False
Cc1ccccc1C(=O)C1Cc2c(ccc3ccccc23)OC1=O,25.0,False
Cc1ccccc1C(=O)NC(=S)Nc1ccc(NC(=O)CCCCN(C)C)cc1,9.9,False
Cc1ccccc1Cc1cnc(NC(=O)CSc2ncccn2)s1,11.0,False
Cc1ccnc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,10.0,False
Cc1nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)nc(C)c1C,10.0,False
Cc1oc2ccc(O)cc2c1C(=O)c1ccc(Br)cc1,0.26,False
Cn1c(-c2ccccc2)c(Cc2c(O)ccc3ccccc23)c(=O)[nH]c1=S,29.4,False
Cn1c(-c2n[nH]c3c2CC(C)(C)CC3C(N)=O)cc2ccccc21,20.0,False
Cn1c(-c2n[nH]c3c2CCCC3C(N)=O)cc2cc(Cl)ccc21,31.0,False
Cn1c2c(Cl)c(Cl)ccc2c2cc[nH]c(=O)c21,10.0,False
Cn1cc(-c2n[nH]c3c2CCCC3C(N)=O)c2ccccc21,20.0,False
Cn1cccc1-c1[nH]c(=S)[nH]c(=O)c1Cc1c(O)ccc2ccccc12,81.3,False
Cn1cccc1C(=O)C1Cc2c(ccc3ccccc23)OC1=O,37.3,False
N#C/C(=C\c1ccc(-c2ccc(Cl)cc2Cl)o1)C(=O)Nc1cccc2ncccc12,6.8,False
N#Cc1ccc(NC(=O)c2cccc(SCc3ccc(Cl)cc3)c2)cc1,8.0,False
N#Cc1ccc(NC(=O)c2cccc([S+]([O-])Cc3ccc(Cl)cc3)c2)cc1,12.0,False
N#Cc1ccc2c(c1)CCc1cc(C#N)ccc1N2,25.0,False
N#Cc1ccc2c(c1)CCc1cc(C(N)=O)ccc1N2,25.0,False
N#Cc1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1N2,25.0,False
N#Cc1ccc2c(c1)CCc1ccccc1N2,25.0,False
N#Cc1ccccc1/N=C/c1c(O)ccc2ccccc12,20.0,False
NC(=O)C1=CN(c2ccccc2)C=C(C(N)=O)C1c1ccccc1,89.1,False
NC(=O)C1CC(c2ccccc2)Cc2c(-c3ccc(Cl)cc3)n[nH]c21,59.0,False
NC(=O)C1CC2(Cc3c(-c4ccc(Cl)cc4)n[nH]c31)OCCO2,20.0,False
NC(=O)C1CCCCCc2c(-c3ccc(Cl)cc3)n[nH]c21,28.0,False
NC(=O)C1CCCc2c(-c3cc4cc(Br)ccc4s3)n[nH]c21,38.0,False
NC(=O)C1CCCc2c(-c3cc4ccccc4[nH]3)n[nH]c21,46.0,False
NC(=O)C1CCCc2c(-c3ccc(C(F)(F)F)cc3)n[nH]c21,20.0,False
NC(=O)C1CCCc2c(-c3ccc(Cl)cc3Cl)n[nH]c21,24.0,False
NC(=O)C1CCCc2c(-c3ccc(F)cc3)n[nH]c21,42.0,False
NC(=O)C1CCCc2c(-c3cccc(Cl)c3)n[nH]c21,27.0,False
NC(=O)C1CCCc2c(-c3ccccc3)n[nH]c21,44.0,False
NC(=O)C1CCCc2c(-c3ccccc3Cl)n[nH]c21,20.0,False
NC(=O)C1CCCc2c(-c3cccs3)n[nH]c21,47.0,False
NC(=O)C1CCCc2c(-c3csc4ccccc34)n[nH]c21,48.0,False
NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,97.56,False
NC(=O)C1Cc2ccccc2Cc2c(-c3ccc(Cl)cc3)n[nH]c21,42.0,False
NC(=O)CNC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,10.0,False
NC(=O)Cc1ccccc1Nc1cccc(OCCc2ccccc2)c1,19.0,False
NC(=O)N1c2ccccc2CCc2ccccc21,25.0,False
NC(=O)c1cc(/N=N/c2ccc(C(=O)NCCC(=O)O)cc2)ccc1O,27.0,False
NC(=O)c1ccc(NC(=O)c2ccc(Oc3ccccc3)cc2)cc1,46.04,False
NC(=O)c1ccc(Nc2ccc3ccccc3c2)cc1,10.0,False
NC(=O)c1ccc(Nc2ccc3ccccc3c2)nc1,10.0,False
NC(=O)c1ccc(Nc2cccc3ccccc23)cc1,10.0,False
NC(=O)c1ccc(Nc2cccc3ccccc23)nc1,19.0,False
NC(=O)c1ccc(Oc2ccc3ccccc3c2)cc1,10.0,False
NC(=O)c1ccc(Oc2ccc3ccccc3c2)nc1,31.0,False
NC(=O)c1ccc(Oc2cccc3ccccc23)cc1,10.0,False
NC(=O)c1ccc(Oc2cccc3ccccc23)nc1,10.0,False
NC(=O)c1ccc(Sc2ccc3ccccc3c2)cc1,20.0,False
NC(=O)c1ccc(Sc2ccc3ccccc3c2)nc1,31.0,False
NC(=O)c1ccc(Sc2cccc3ccccc23)cc1,10.0,False
NC(=O)c1ccc(Sc2cccc3ccccc23)nc1,40.0,False
NC(=O)c1ccc2c(c1)CCc1cc(C(N)=O)ccc1N2,25.0,False
NC(=O)c1ccc2c(c1)CCc1cc(Cl)ccc1N2,25.0,False
NC(=O)c1ccc2c(c1)CCc1cc(N)ccc1N2,25.0,False
NC(=O)c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1N2,6.0,False
NC(=O)c1ccc2c(c1)CCc1cccc(CO)c1N2,25.0,False
NC(=O)c1ccc2c(c1)CCc1cccc([N+](=O)[O-])c1N2,25.0,False
NC(=O)c1ccc2c(c1)CCc1ccccc1N2,25.0,False
NC(=O)c1ccc[n+](CC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)c1,39.0,False
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2N)c1,41.5,False
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4c(-c5ccc(Cl)cc5)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,30.0,False
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4c(-c5ccccc5)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,17.0,False
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4c(-c5ccco5)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,16.0,False
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4c(Br)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,31.0,False
NC(=O)c1ccc[n+]([C@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2N)c1,38.0,False
NC(=O)c1cccc(Nc2ccc3ccccc3c2)c1,10.0,False
NC(=O)c1cccc(Nc2cccc3ccccc23)c1,10.0,False
NC(=O)c1cccc(Oc2ccc3ccccc3c2)c1,47.0,False
NC(=O)c1cccc(Oc2cccc3ccccc23)c1,35.0,False
NC(=O)c1cccc2c1Nc1ccccc1CC2,25.0,False
NC(=O)c1ccccc1Nc1ccc(OCc2ccccc2)cc1,13.0,False
NC(=O)c1ccccc1Nc1cccc(OCCc2ccc3ccccc3c2)c1,7.0,False
NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,14.5,True
NC(=O)c1cccnc1,21.0,True
NCCCn1c(=S)[nH]c2cc([N+](=O)[O-])ccc21,10.0,False
NCc1cc2ccccc2nc1-c1ccccc1O,59.0,False
NS(=O)(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1NCc1cc2ccccc2nc1-c1ccccc1O,61.0,False
Nc1cc(N)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,10.0,False
Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)O)c3ccccc23)c1,10.0,False
Nc1cccc(C(=O)Nc2cccc3cc(S(=O)(=O)O)ccc23)c1,10.0,False
Nc1cccc(C(=O)Nc2cccc3cccc(S(=O)(=O)O)c23)c1,12.0,False
Nc1ccccc1SCC(=O)Nc1ncc(Cc2cccc3ccccc23)s1,10.0,False
Nc1ncnc2c1nc(-c1ccccc1)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,10.0,False
Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,10.0,True
Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,10.0,True
O=C(/C=C/c1cc(Br)c(O)c(Br)c1)/C=C/c1cc(Br)c(O)c(Br)c1,61.0,False
O=C(/C=C/c1cc(Br)c(O)c(Br)c1)CC(=O)/C=C/c1cc(Br)c(O)c(Br)c1,52.0,False
O=C(/C=C/c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,35.0,False
O=C(/C=C/c1cc(Br)c(O)c(Br)c1)c1ccc(C(=O)/C=C/c2cc(Br)c(O)c(Br)c2)cc1,45.0,False
O=C(/C=C/c1cc(Br)c(O)c(Br)c1)c1cccc(C(=O)/C=C/c2cc(Br)c(O)c(Br)c2)c1,73.0,False
O=C(/C=C/c1ccc(O)c(Br)c1)/C=C/c1cc(Br)c(O)c(Br)c1,60.0,False
O=C(/C=C/c1ccc(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,35.0,False
O=C(/C=C/c1ccc(O)cc1)NCC(=O)NCCc1c[nH]c2ccccc12,9.9,False
O=C(/C=C/c1ccc(OCc2ccc(F)cc2)cc1)NC1(C(=O)NCCc2c[nH]c3ccc(F)cc23)CCNCC1,94.1,False
O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NC1(C(=O)NCCc2c[nH]c3ccccc23)CCNCC1,97.0,False
O=C(/C=C/c1ccccc1)Nc1ccc2oc(-c3ccccc3Cl)nc2c1,27.0,False
O=C(CCc1ccccc1)C1Cc2c(ccc3ccccc23)OC1=O,24.6,False
O=C(CNC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1)NCCCC[C@@H]1NC(=O)CNC1=O,11.0,False
O=C(CNC(=O)c1nc(-c2ccccc2)no1)Nc1ccccc1,28.0,False
O=C(CSc1ccc(Cl)cc1)Nc1ncc(Cc2cccc3ccccc23)s1,10.0,False
O=C(CSc1cccc(O)c1)Nc1ncc(Cc2cccc3ccccc23)s1,10.0,False
O=C(CSc1nc(-c2ccccc2)cc(-c2ccccc2)n1)Nc1ncc(Cc2ccc(Cl)cc2)s1,11.0,False
O=C(CSc1ncccn1)Nc1ncc(Cc2cccc3ccccc23)s1,17.0,False
O=C(CSc1ncccn1)Nc1ncc(Cc2ccccc2)s1,12.0,False
O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)Nc1nnc(Cc2ccccc2)s1,10.0,False
O=C(Cc1ccccc1)C1Cc2c(ccc3ccccc23)OC1=O,11.3,False
O=C(Cc1ccccc1)Nc1ccc2oc(-c3cc(Cl)ccc3Cl)nc2c1,33.0,False
O=C(Cc1ccccc1)Nc1ccc2oc(-c3ccc(Cl)cc3Cl)nc2c1,27.0,False
O=C(Cc1ccccc1)Nc1ccc2oc(-c3cccc(Cl)c3Cl)nc2c1,19.0,False
O=C(Cc1ccccc1)Nc1ccc2oc(-c3ccccc3Cl)nc2c1,17.0,False
O=C(NC(Cc1ccccc1)C(=O)N1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1)c1ccc(OC(F)F)cc1,71.0,False
O=C(NC(Cc1ccccc1)C(=O)N1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1)c1ccoc1,51.0,False
O=C(NC(Cc1ccccc1)C(=O)N1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1)c1cnccn1,62.0,False
O=C(NC1CCC1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCNC(=S)NCCc1noc(=O)[nH]1)NS(=O)(=O)c1cccc(F)c1,37.0,False
O=C(NC1CCCCC1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,15.0,False
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,8.0,False
O=C(NCCO)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,12.0,False
O=C(NCCc1c[nH]c2ccccc12)c1ccc(F)cc1,28.4,False
O=C(NCCc1c[nH]c2ccccc12)c1ccccc1O,41.7,False
O=C(NCCc1ccccc1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,5.0,False
O=C(NCc1ccccc1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,12.0,False
O=C(NNC(=O)c1nc(-c2cccc3ccccc23)no1)Nc1cccc(C(F)(F)F)c1,12.0,False
O=C(NNC(=S)Nc1ccc(C(F)(F)F)cc1)c1nc(-c2cccc3ccccc23)no1,54.0,False
O=C(NNC(=S)Nc1ccc(C(F)(F)F)cc1)c1nc(-c2ccccc2)no1,29.0,False
O=C(NNC(=S)Nc1ccc(C(F)(F)F)cc1)c1nc(-c2cccnc2)no1,4.0,False
O=C(NNC(=S)Nc1ccc(F)cc1)c1nc(-c2cccc3ccccc23)no1,10.0,False
O=C(NNC(=S)Nc1cccc(C(F)(F)F)c1)c1nc(-c2cccc3ccccc23)no1,57.0,False
O=C(NO)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,13.0,False
O=C(NOC1CCCCO1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,8.0,False
O=C(Nc1cc(Br)c(O)c(Br)c1)c1cccc(C(=O)Nc2cc(Br)c(O)c(Br)c2)c1,13.0,False
O=C(Nc1ccc(S(=O)(=O)O)c2ccccc12)c1cccc([N+](=O)[O-])c1,10.0,False
O=C(Nc1ccc(S(=O)(=O)O)c2ccccc12)c1ccccc1,10.0,False
O=C(Nc1ccc2ccccc2c1)c1cccc(Oc2ncccn2)c1,36.08,False
O=C(Nc1cccc(Br)c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,25.0,False
O=C(Nc1cccc(NC(=O)c2cc(Br)c(O)c(Br)c2)c1)c1cc(Br)c(O)c(Br)c1,2.0,False
O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,10.0,False
O=C(Nc1cccc2cc(S(=O)(=O)O)ccc12)c1cccc([N+](=O)[O-])c1,13.0,False
O=C(Nc1cccc2cc(S(=O)(=O)O)ccc12)c1ccccc1,10.0,False
O=C(Nc1cccc2cccc(S(=O)(=O)O)c12)c1cccc([N+](=O)[O-])c1,10.0,False
O=C(Nc1cccc2cccc(S(=O)(=O)O)c12)c1ccccc1,17.0,False
O=C(Nc1ccccc1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,9.0,False
O=C(O)C1=CN(c2ccccc2)C=C(C(=O)O)C1c1ccccc1,86.6,False
O=C(O)CCNC(=O)c1ccc(-c2cc(-c3ccc(O)c(C(=O)O)c3)n[nH]2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(-c2cc(-c3ccc(O)c(C(=O)O)c3)no2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(-c2cn(-c3ccc(O)c(C(=O)O)c3)nn2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(F)c(C(=O)O)c2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)cc2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(/N=N/c2cccc(C(=O)O)c2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccccc2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc(S(=O)(=O)Nc2ccc(O)c(C(=O)O)c2)cc1,10.0,False
O=C(O)CCNC(=O)c1ccc2c(c1)CCN(c1ccc(O)c(C(=O)O)c1)C2,14.0,False
O=C(O)CCNCc1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,10.0,False
O=C(O)CNC(=O)CCCSC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,26.0,False
O=C(O)CNC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,8.0,False
O=C(O)c1ccc2c(c1)nc(-c1ccc(N3CCCCC3)cc1)n2CCO,24.0,False
O=C(O)c1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n2CCO,13.97,False
O=C(O)c1ccccc1/N=C/c1c(O)ccc2ccccc12,26.0,False
O=C(O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,2.5,False
O=C(c1ccc(Br)cc1)c1cc2c(ccc3ccccc32)oc1=O,20.1,False
O=C(c1ccc(Br)cc1)c1coc2c1cc(O)c1ccccc12,0.36,False
O=C(c1ccc(Br)cc1)c1coc2ccc(O)cc12,0.28,False
O=C(c1ccc(C(F)(F)F)cc1)c1cc2c(ccc3ccccc32)oc1=O,20.0,False
O=C(c1ccc(Cl)cc1)c1cc2c(ccc3ccccc32)oc1=O,6.0,False
O=C(c1ccc(I)cc1)c1cc2c(ccc3ccccc32)oc1=O,32.0,False
O=C(c1ccc(OCc2ccccc2)cc1)c1coc2cc(Br)c(O)c(Br)c12,0.23,False
O=C(c1ccc(Oc2ccccc2)cc1)N1CCc2ccccc2C1,21.5,False
O=C(c1cccc(Br)c1)c1cc2c(ccc3ccccc32)oc1=O,3.7,False
O=C(c1cccc(C(F)(F)F)c1)c1cc2c(ccc3ccccc32)oc1=O,32.0,False
O=C(c1cccc(Cl)c1)c1cc2c(ccc3ccccc32)oc1=O,3.7,False
O=C(c1cccc(I)c1)c1cc2c(ccc3ccccc32)oc1=O,17.0,False
O=C(c1cccc(Oc2ccccc2)c1)N1CCc2ccccc2C1,56.53,False
O=C(c1ccccc1)c1coc2c1cc(O)c1ccccc12,0.25,False
O=C(c1ccccc1)c1coc2cc(Br)c(O)c(Br)c12,0.3,False
O=C(c1ccccc1)c1coc2ccc(O)c(CN3CCOCC3)c12,0.19,False
O=C(c1ccccc1Br)c1cc2c(ccc3ccccc32)oc1=O,38.0,False
O=C(c1ccccc1C(F)(F)F)c1cc2c(ccc3ccccc32)oc1=O,21.0,False
O=C(c1ccccc1Cl)c1cc2c(ccc3ccccc32)oc1=O,3.0,False
O=C(c1ccccc1F)c1cc2c(ccc3ccccc32)oc1=O,3.3,False
O=C(c1ccccc1Nc1cccc(OCCc2ccccc2)c1)N1CCOCC1,4.0,False
O=C(c1ccccc1[N+](=O)[O-])c1cc2c(ccc3ccccc32)oc1=O,26.0,False
O=C(c1ccco1)c1cc2c(ccc3ccccc32)oc1=O,26.0,False
O=C1/C(=C/c2cc(Br)c(O)c(Br)c2)CCC/C1=C\c1cc(Br)c(O)c(Br)c1,50.0,False
O=C1/C(=C/c2cc(Br)c(O)c(Br)c2)COC/C1=C\c1cc(Br)c(O)c(Br)c1,62.0,False
O=C1/C(=C/c2cc(Br)c(O)c(Br)c2)CSC/C1=C\c1cc(Br)c(O)c(Br)c1,54.0,False
O=C1/C(=C/c2cc(Br)ccc2O)Oc2ccccc21,98.5,False
O=C1/C(=C/c2ccc(Br)cc2)Oc2ccccc21,71.0,False
O=C1/C(=C/c2ccc(F)cc2)Oc2ccccc21,50.5,False
O=C1C=CCC(c2cc3c(c4ccccc24)CCCC3)O1,41.0,False
O=C1CC(CCc2ccccc2)Oc2c(Br)cc(Cl)cc21,10.0,False
O=C1CNC(=O)[C@H](CCCCNC(=S)CNC(=O)c2ccccc2Nc2cccc(OCCc3ccccc3)c2)N1,41.0,False
O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,49.4,False
O=C1NC(=O)C(c2c[nH]c3cccc(F)c23)=C1c1cn(CCOC(CCO)C(O)CO)c2ccccc12,29.9,False
O=C1NC(=O)C(c2c[nH]c3cccc(F)c23)=C1c1cn(CCOC(CCO)C2COC3(CCCCC3)O2)c2ccccc12,71.9,False
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,52.7,False
O=C1NC(=O)C(c2cn(CCOC(CCO)C3COC4(CCCCC4)O3)c3ccccc23)=C1c1c[nH]c2ccccc12,77.5,False
O=C1NC(=O)C2=C1c1cn(c3ccccc13)CC[C@@H](C1COC3(CCCCC3)O1)OCCn1cc2c2c(F)cccc21,55.7,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1,19.8,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C/c1ccc(C(F)(F)F)cc1,45.4,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C/c1ccc(F)cc1,24.4,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C/c1ccc(O)cc1,10.0,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C/c1ccc([N+](=O)[O-])cc1,30.2,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C\c1ccccn1,22.7,False
O=C1Nc2c(ccc(Cl)c2Cl)/C1=C\c1ccncc1,19.6,False
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,33.0,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cc2ccccc2o1,30.4,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cc2ccccc2s1,35.1,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(-c2ccccc2)cc1,8.9,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(Br)cc1,22.2,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(C(F)(F)F)cc1,9.2,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(Cl)cc1,22.05,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(F)cc1,12.3,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(I)cc1,13.7,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc2ccccc2c1,5.2,False
