smiles,Ki,leaked
Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CCN3CCOCC3)nc(-c3ccc(C)o3)n2)n1,1.2,False
Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CN(C)C)nc(-c3ccc(C)o3)n2)n1,1.0,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3cc(F)cc(F)c3)nc(-c3ccc(C)o3)n2)n1,5.0,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,0.2,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(CN4CCOCC4)cc3)nc(-c3ccc(C)o3)n2)n1,0.8,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(F)c(F)c3)nc(-c3ccc(C)o3)n2)n1,5.0,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(N(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,2.0,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(NS(C)(=O)=O)cc3)nc(-c3ccc(C)o3)n2)n1,5.0,False
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,1.0,False
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3cnco3)n2)n1,1000.0,False
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3nccs3)n2)n1,27.0,False
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3ocnc3C)n2)n1,190.0,False
Cc1cc(C)n(-c2nc(NCC(F)(F)F)cc(-n3cccn3)n2)n1,52.0,False
Cc1cc(C)n(-c2nc(Nc3ccccn3)cc(-n3cccn3)n2)n1,9.2,False
Cc1cc(C)n(-c2nc(Nc3ccccn3)cc(N3CCc4ccccc4C3)n2)n1,65.0,False
Cc1cc(C)n(-c2nc(Nc3cnccn3)cc(-n3cccn3)n2)n1,43.0,False
Cc1cc(C)n(-c2nc(Nc3cnccn3)cc(N3CCc4ccccc4C3)n2)n1,1.1,False
Cc1cc(C)n(-c2nc(Nc3nccs3)cc(N3CCc4ccccc4C3)n2)n1,66.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(NC5CC6CCC5C6)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,9430.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(NC5CC6CCC5C6)ncnc43)[C@H](O)[C@@H]2O)n1,19600.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(NC5CCCC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,10200.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(NC5CCCC5)ncnc43)[C@H](O)[C@@H]2O)n1,14500.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(N[C@@H]5CCOC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,11900.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(N[C@@H]5CCOC5)ncnc43)[C@H](O)[C@@H]2O)n1,28600.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,100000.0,False
Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,6830.0,False
Cc1cc(C)nc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)c1,9.5,False
Cc1cc(C)nc(NC(=N)NCCc2c[nH]c3ccc(F)cc23)n1,200.0,False
Cc1cc(C)nc(NC(=N)NCCc2c[nH]c3ccccc23)n1,400.0,False
Cc1cc(C)nc(NC(=N)NCCc2ccsc2)n1,400.0,False
Cc1cc(C)nc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)n1,3.7,False
Cc1cc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)no1,8.5,False
Cc1cc(Cl)cc2[nH]c(-c3cnc4ccccc4n3)nc12,10000.0,False
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,1.3,True
Cc1cc(F)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,3550.0,False
Cc1cc(NC(=O)CC(C)(C)C)ccc1C(=O)Nc1nccs1,200.0,False
Cc1cc(NC(=O)CSc2nc3ccccc3c3nc4ccccc4n23)n[nH]1,630.96,False
Cc1cc(O)c(C(C)C)cc1N=C1CSC(=O)N1,1778.28,False
Cc1cc(O)c2ccc(N)nc2n1,7500.0,False
Cc1cc(O)c2ccc(O)nc2n1,10000.0,False
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,0.7,False
Cc1cc2[nH]c3c[n+](C)ccc3c2c(C)c1O,100000.0,False
Cc1cc2[nH]c3cccnc3c2c(C)c1O,24900.0,False
Cc1cc2[nH]c3cnccc3c2c(C)c1O,100000.0,False
Cc1cc2c(c(C)c1O)c1cc[n+](C)cc1n2C,100000.0,False
Cc1cc2c(c(C)c1O)c1ccncc1n2C,80600.0,False
Cc1cc2c(c(C)c1O)c1ncccc1n2C,44100.0,False
Cc1cc2c(nc(-n3nccn3)n2C)c(N)n1,120.0,False
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,737.0,False
Cc1cc2nc(-c3cnc4ccccc4n3)[nH]c2cc1C,10000.0,False
Cc1cc2oc(N)c(C=O)c(=O)c2cc1C,100000.0,False
Cc1ccc(-c2[nH]c3c(=O)n(C)c(=O)n(C)c3c2O)cc1,2450.0,False
Cc1ccc(-c2cc(-c3cccc(C(=O)N4CCCCC4)c3)nc(N)n2)o1,9.54,False
Cc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1,118.0,False
Cc1ccc(-c2cc(-c3ccco3)nc(N)c2C#N)o1,15.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccc(C)c(C)n3)nc(N)n2)o1,3.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccc(C)n3C)nc(N)n2)o1,5.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccc[nH]3)nc(N)n2)o1,2.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(C(C)C)n2)o1,1725.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N(C)C)n2)o1,1789.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)cc1,36.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)o1,4.0,False
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)ncn2)o1,97.0,False
Cc1ccc(-c2cc(C(=O)NCc3cccn3C)nc(N)n2)o1,2.5,False
Cc1ccc(-c2cc(C(=O)NCc3cscn3)nc(N)n2)o1,6.5,False
Cc1ccc(-c2cc(C(=O)NCc3ncc[nH]3)nc(N)n2)o1,1.0,False
Cc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)cc1,16.0,False
Cc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)o1,3.0,False
Cc1ccc(-c2cc(C(=O)NCc3nccn3C(C)C)nc(N)n2)o1,5.5,False
Cc1ccc(-c2cc(N)cc3nc(-c4ccco4)oc23)cc1,10000.0,False
Cc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,126.0,False
Cc1ccc(-c2cc3cccc(C)c3oc2=O)cc1,100000.0,False
Cc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cn1,0.6,False
Cc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(=O)[nH]2)cc1,30000.0,False
Cc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,30000.0,False
Cc1ccc(-c2cn3c(=O)n(Cc4ccccc4)nc3c(N)n2)o1,4.6,False
Cc1ccc(-c2cnn(-c3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c2)cc1,490.0,False
Cc1ccc(-c2n[nH]c(NC(=O)COc3ccccc3)n2)cc1,3600.0,False
Cc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,289.0,False
Cc1ccc(-c2nc(C(=O)Nc3ccccn3)c3n2CCCCC3)cc1,5227.585,False
Cc1ccc(-c2nc(N(C)C)nc3ccsc23)nc1,19.0,False
Cc1ccc(-c2nc(N)c3cc(-c4ccccc4)sc3n2)o1,67.3,False
Cc1ccc(-c2nc(N)c3cc(C(C)c4ccccc4)sc3n2)o1,40.1,False
Cc1ccc(-c2nc(N)c3cc(CCc4ccccc4)sc3n2)o1,203.0,False
Cc1ccc(-c2nc(N)c3cc(CN4CCCC4)sc3n2)o1,26.1,False
Cc1ccc(-c2nc(N)c3cc(CN4CCCCC4)sc3n2)o1,28.8,False
Cc1ccc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)o1,32.8,False
Cc1ccc(-c2nc(N)c3cc(CN4CCc5ccccc5C4)sc3n2)o1,200.0,False
Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,154.55,False
Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4Cl)sc3n2)o1,3.3,False
Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)o1,3.7,False
Cc1ccc(-c2nc(N)c3ccsc3n2)o1,109.0,False
Cc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)o1,22.4,False
Cc1ccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)o1,2.36,False
Cc1ccc(-c2nc(N)c3nn(-c4ccccc4)cc3n2)o1,99.0,False
Cc1ccc(-c2nc(N)c3nn(-c4ccccc4O)cc3n2)o1,147.0,False
Cc1ccc(-c2nc(N)c3nn(Cc4cccc(F)c4)cc3n2)o1,51.0,False
Cc1ccc(-c2nc(N)c3nn(Cc4cccc(O)c4)cc3n2)o1,14.0,False
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4)cc3n2)o1,9.23,False
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4Cl)cc3n2)o1,6.21,False
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4F)cc3n2)o1,57.0,False
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4O)cc3n2)o1,38.0,False
Cc1ccc(-c2nc(N)nc(-c3ccccc3)c2C#N)cc1,8.93,False
Cc1ccc(-c2nc(N)nc(C(=O)NCc3ccccn3)c2C)o1,12.0,False
Cc1ccc(-c2nc(N)nc(C(=O)NCc3ncccc3C)c2C)o1,155.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCCCC(=O)NO)o1,1827.5,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCCCCC(=O)NO)o1,617.5,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCCCCCC(=O)NO)o1,334.3,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCCCCCCC(=O)NO)o1,585.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCCOc2ccc(C(=O)Nc3ccccc3N)cc2)o1,107.3,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCc2ccc(C(=O)NO)cc2)o1,294.8,False
Cc1ccc(-c2nc(N)nc3c2cnn3CCc2ccc(C(=O)Nc3ccccc3N)cc2)o1,124.8,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2ccc(C(=O)NO)cc2)o1,2535.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2ccc(C(=O)Nc3ccccc3N)cc2)o1,10000.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2ccc(N)c(OCCCCCCC(=O)NO)c2)o1,74.3,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(/C=C/C(=O)NO)c2)o1,378.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(/C=C/C(=O)Nc3ccccc3N)c2)o1,25.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCC(=O)NO)c2)o1,25.9,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCC(=O)NO)n2)o1,72.0,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCCC(=O)NO)c2)o1,12.3,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCCC(=O)NO)n2)o1,72.8,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCCCC(=O)NO)c2)o1,52.8,False
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCCCC(=O)NO)n2)o1,159.3,False
Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1,3.4,False
Cc1ccc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)o1,2.1,False
Cc1ccc(-c2nc(N)nc3ccccc23)cc1,1500.0,False
Cc1ccc(-c2nc(NC(=O)C3CC3)ccc2-c2ccncc2)o1,11.0,False
Cc1ccc(-c2nc(NC(=O)C3CC3)cnc2-c2ccncc2)o1,1.2,False
Cc1ccc(-c2nc(NC(=O)CCc3ccccc3F)cc(-c3nccs3)n2)o1,16.0,False
Cc1ccc(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3nccs3)n2)o1,51.0,False
Cc1ccc(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-n3cccn3)n2)o1,135.0,False
Cc1ccc(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-n3nccc3C)n2)o1,14.0,False
Cc1ccc(-c2nc(NC(=O)COc3ccc(F)cc3)cc(-c3nccs3)n2)o1,10000.0,False
Cc1ccc(-c2nc(NC(=O)COc3cccc(C#N)c3)cc(-c3nccs3)n2)o1,6.8,False
Cc1ccc(-c2nc(NC(=O)COc3cccc(Cl)c3)cc(-c3nccs3)n2)o1,14.0,False
Cc1ccc(-c2nc(NC(=O)COc3cccc(F)c3)cc(-c3nccs3)n2)o1,11.0,False
Cc1ccc(-c2nc(NC(=O)COc3ccccc3)cc(-c3nccs3)n2)o1,7.4,False
Cc1ccc(-c2nc(NC(=O)COc3ccccc3F)cc(-c3nccs3)n2)o1,7.5,False
Cc1ccc(-c2nc(NC(=O)Nc3ccc(F)cc3)c3nnn(Cc4ccccc4F)c3n2)cc1,8050.0,False
Cc1ccc(-c2nc(Nc3ccccc3)nc(-c3ccccc3)c2C#N)cc1,157.0,False
Cc1ccc(-c2nc(Nc3ccccc3)sc2C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,3440.0,False
Cc1ccc(-c2nc3c(-c4ccc(=O)n(C)c4)cnc(N)n3n2)o1,448.0,False
Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCC4)cn3n2)o1,76.0,False
Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCCC4)cn3n2)o1,57.0,False
Cc1ccc(-c2nc3c(N)nc(NCc4cccs4)nc3s2)o1,34.0,False
Cc1ccc(-c2nc3c(NC4CCCC4)ncnc3n2C)cc1,1800.0,False
Cc1ccc(-c2nc3c4cnn(CCc5ccc(C(=O)Nc6ccccc6N)cc5)c4nc(N)n3n2)o1,18.5,False
Cc1ccc(-c2nc3cc(C(=O)N4CCCC4)cc(N)n3n2)o1,17.0,False
Cc1ccc(-c2nc3cc(C(=O)N4CCCCC4)cc(N)n3n2)o1,14.0,False
Cc1ccc(-c2nn3c(=O)[nH]c4ccc(Cl)cc4n3c2=O)cc1,10000.0,False
Cc1ccc(-c2nn3c(=O)[nH]c4ccccc4n3c2=O)cc1,10000.0,False
Cc1ccc(-c2nn3c(N)nc4ccc(Cl)cc4n3c2=O)cc1,2.3,False
Cc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,50.6,False
Cc1ccc(-c2nn3c(NC(=O)c4cccc(Cl)c4)nc4ccccc4n3c2=O)cc1,10000.0,False
Cc1ccc(-n2c(C(=O)c3sc(N4CCOCC4)nc3-c3ccccc3)cnc2N)cc1,34000.0,False
Cc1ccc(-n2cc3c(n2)c(N)nc2ccccc23)cc1,329.0,False
Cc1ccc(-n2nc(C)c3cnc(-c4ccc([C@H]5C[C@@H]5C(=O)O)cc4F)cc32)nc1,1700.0,False
Cc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,85.8,False
Cc1ccc(C(=O)CSc2nc(N)c(C#N)c(-c3cccs3)c2C#N)c(C)c1,100000.0,False
Cc1ccc(C(=O)Nc2c(C(=O)NC3CCCC3)[nH]c3ccc(C)cc23)cc1,100000.0,False
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)c4c(C)c(C)sc4n3)s2)cc1,30000.0,False
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)c4c5c(sc4n3)CCCC5)s2)cc1,10000.0,False
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)nc(N(C)C)n3)s2)cc1,562.0,False
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C#N)c(-c3ccccc3)n2)cc1,158.0,False
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)n[nH]2)cc1,300.0,False
Cc1ccc(C(=O)Nc2nc(Cl)c3cn(C(C)C)nc3n2)cc1,1100.0,False
Cc1ccc(C(=O)Nc2nc(Cl)c3cn(C)nc3n2)cc1,12000.0,False
Cc1ccc(C(=O)Nc2nc(Cl)c3cn(CC(C)(C)C)nc3n2)cc1,2100.0,False
Cc1ccc(C(=O)Nc2nc(Cl)c3cn(CCc4ccccc4)nc3n2)cc1,9900.0,False
Cc1ccc(C(=O)c2nc(C(F)(F)F)nc3ccsc23)o1,22.0,False
Cc1ccc(C(=O)c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)cc1,6250.0,False
Cc1ccc(C(=O)c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)cc1,1210.0,False
Cc1ccc(C)c(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,3.0,False
Cc1ccc(CNC(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1,2813.0,False
Cc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,9.5,False
Cc1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,172.0,False
Cc1ccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)cc1,1.0,False
Cc1ccc(CNc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,117.0,False
Cc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1,1190.0,False
Cc1ccc(COC(=O)c2nn(-c3ccccc3)nc2N)cc1,150.0,False
Cc1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,2530.0,False
Cc1ccc(COc2ccc(CC(=O)Nc3ncnc4c3nc(-c3ccco3)n4C)cc2)cc1,89.0,False
Cc1ccc(N2C(=O)c3cccc(N)c3C2=O)cc1,2900.0,False
Cc1ccc(N2CCN(C(=O)C(C)Oc3ccc(-c4cc5c([nH]4)c(=O)n(C)c(=O)n5C)cc3)CC2)cc1,389.05,False
Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,1.25,False
Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,1.05,False
Cc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,1.0,False
Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,110.0,False
Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)s1,920.0,False
Cc1ccc(NC(=O)Nc2ncnc3c2nc(-c2ccco2)n3C)cc1,106.0,False
Cc1ccc(NC(=O)c2cn3c(nc4ccccc43)c(N)n2)cc1,4.0,False
Cc1ccc(Nc2[nH]c3ccccc3c3nc(C4CCCC4)nc2-3)cc1,5220.0,False
Cc1ccc(Nc2nc(-c3ccc(C)cc3)c(C(=O)Nc3sc4c(c3C#N)CCCC4)s2)cc1,10000.0,False
Cc1ccc(Nc2nc(-n3cc(CO)cn3)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,2320.0,False
Cc1ccc(Nc2nc(C)c(C(=O)Nc3sc4c(c3C#N)CCCC4)s2)cc1,5670.0,False
Cc1ccc(Nc2nc(C)c(C(=O)c3cnc(N)n3-c3ccc(F)cc3)s2)cc1,12400.0,False
Cc1ccc(Nc2nc(N(C)C)c(C(=O)Nc3sc4c(c3C#N)CCCC4)s2)cc1,10000.0,False
Cc1ccc(Nc2nc(N(C)C)c(C(=O)Nc3sc4c(c3C(N)=O)CCCC4)s2)cc1,22300.0,False
Cc1ccc(Nc2nc(N)nc(CN3C(=O)NC4(CCCCC4)C3=O)n2)cc1,2800.0,False
Cc1ccc(Nc2nc(N)nc(CSC(C)C(=O)N3CCCCCC3)n2)cc1,33000.0,False
Cc1ccc(Nc2nc(N)nc(CSC(C)C(=O)NCc3ccccc3Cl)n2)cc1,6000.0,False
Cc1ccc(Nc2nc(N)nc(CSCC(=O)NC3CC3)n2)cc1,100000.0,False
Cc1ccc(Nc2nc(N)nc(CSCCO)n2)cc1,17000.0,False
Cc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1,4930.0,False
Cc1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,974.0,False
Cc1ccc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc1,313.0,False
Cc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCCC4)nc23)cc1,5220.0,False
Cc1ccc(OCC(=O)Nc2cc(-c3nccs3)nc(-c3ccc(C)o3)n2)cc1,36.0,False
Cc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,1.0,False
Cc1ccc(O[C@H](C)C(=O)Nc2nc(-c3ccccc3)n[nH]2)cc1,6400.0,False
Cc1ccc(S(=O)(=O)n2c(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)cc3ccccc32)cc1,2570.0,False
Cc1ccc(S(=O)(=O)n2cc(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c3ccccc32)cc1,2670.0,False
Cc1ccc(S(=O)(=O)n2cc(CCOc3nc(NC(=N)N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c3ccccc32)cc1,344.0,False
Cc1ccc2[nH]c(-c3cnc4ccccc4n3)nc2c1,10000.0,False
Cc1ccc2[nH]c3nc(SCC(=O)Nc4ncc(C)s4)nnc3c2c1,3981.07,False
Cc1ccc2c(Cl)c(Cc3ccccc3)cnc2n1,10000.0,False
Cc1ccc2c(Cl)cc(-c3ccccc3)nc2n1,10000.0,False
Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1,7000.0,False
Cc1ccc2c(N)cc(-c3ccccc3)nc2n1,420.0,False
Cc1ccc2c(N)ccnc2n1,10000.0,False
Cc1ccc2c(N3CCNCC3)cc(-c3ccccc3)nc2n1,10000.0,False
Cc1ccc2c(N=[N+]=[N-])c(Cc3ccccc3)cnc2n1,4360.0,False
Cc1ccc2c(N=[N+]=[N-])cc(-c3ccccc3)nc2n1,10000.0,False
Cc1ccc2c(NC3CCCCC3)c(Cc3ccccc3)cnc2n1,10000.0,False
Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1,830.0,False
Cc1ccc2c(NN)c(Cc3ccccc3)cnc2n1,5360.0,False
Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1,1800.0,False
Cc1ccc2c(O)c(C(=O)NC(C)c3ccccc3)cnc2n1,117.5,False
Cc1ccc2c(O)c(C(=O)NC3CCC(C)CC3)cnc2n1,375.0,False
Cc1ccc2c(O)c(C(=O)NC3CCCCC3)cnc2n1,880.0,False
Cc1ccc2c(O)c(C(=O)NCCC(C)C)cnc2n1,1035.0,False
Cc1ccc2c(O)c(C(=O)NCCc3ccccc3)cnc2n1,145.0,False
Cc1ccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc2n1,180.0,False
Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,157.5,False
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,146.0,False
Cc1ccc2c(O)c(C(=O)NCc3ccc(NC(=O)c4ccccc4)cc3)cnc2n1,588.0,False
Cc1ccc2c(O)c(C(=O)NCc3ccc([N+](=O)[O-])cc3)cnc2n1,99.0,False
Cc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,40.0,False
Cc1ccc2c(O)c(C(=O)NCc3ccco3)cnc2n1,40.0,False
Cc1ccc2c(O)c(C(=O)NN3CCN(C)CC3)cnc2n1,2309.0,False
Cc1ccc2c(O)c(C(=O)NN3CCOCC3)cnc2n1,9330.0,False
Cc1ccc2c(O)c(C(=O)OCc3ccccc3)cnc2n1,10000.0,False
Cc1ccc2c(O)c(CC(=O)NC3CCCCC3)cnc2n1,8570.0,False
Cc1ccc2c(O)c(CC(=O)NCc3ccccc3)cnc2n1,5435.0,False
Cc1ccc2c(O)c(Cc3ccccc3)cnc2n1,6665.0,False
Cc1ccc2c(O)c(Cc3ccccc3Cl)cnc2n1,5490.0,False
Cc1ccc2c(O)cc(-c3ccc(F)cc3)nc2n1,630.0,False
Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1,305.0,False
Cc1ccc2c(O)cc(-c3ccc([N+](=O)[O-])cc3)nc2n1,460.0,False
Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1,765.0,False
Cc1ccc2c(O)cc(-c3cccc([N+](=O)[O-])c3)nc2n1,1990.0,False
Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,460.0,False
Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,470.0,False
Cc1ccc2c(O)cc(Cc3ccccc3)nc2n1,10000.0,False
Cc1ccc2c(O)ccnc2n1,5900.0,False
Cc1ccc2c(Oc3ccccc3)cc(-c3ccccc3)nc2n1,10000.0,False
Cc1ccc2c(S)c(Cc3ccccc3)cnc2n1,9570.0,False
Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,1250.0,False
Cc1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,2.4,False
Cc1ccc2ccc(-c3ccccc3)nc2n1,10000.0,False
Cc1ccc2nc(N)nc(-c3ccco3)c2c1,22.0,False
Cc1ccc2nc(Nc3nc(C)cc(C)n3)[nH]c2c1,1300.0,False
Cc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,2401.0,False
Cc1ccc2oc(=N)c3c(N)nc(-c4ccc5c(c4)OCO5)cc3c2c1,100000.0,False
Cc1cccc(-c2cc(-c3ccccc3)nc(N)c2C#N)c1,130.0,False
Cc1cccc(-c2cc(-c3ccco3)nc(N)c2C#N)c1,140.0,False
Cc1cccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)c1,18.0,False
Cc1cccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)c1,9.0,False
Cc1cccc(-c2n[nH]c(NC(=O)C(C)Oc3ccccc3)n2)c1,2000.0,False
